fileID,archiveID,setID,hash,modified,newest,entries,attr,size,compressed,method,name,path,volume,photo,dimensions,thumb,comment,warnings
618,618,1,,4/1/19 0:15,12/31/05 16:00,183,0,311189504,311189504,FS,MSTN-CD205-SB0CD006.01.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD006.01,MSTN-CD205-SB0CD006.01.png,1543x1504,,,
611,611,1,,4/1/19 8:24,1/31/06 16:00,228,0,424183808,424183808,FS,MSTN-CD213-SB0CD006.02.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD006.02,MSTN-CD213-SB0CD006.02.png,1543x1504,,,
918,918,1,,4/1/19 10:30,2/28/06 16:00,312,0,583831552,583831552,FS,MSTN-CD223-SB0CD006.03.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD006.03,MSTN-CD223-SB0CD006.03.png,1543x1504,,,
631,631,1,,4/1/19 12:33,3/31/06 16:00,428,0,634593280,634593280,FS,MSTN-CD230-SB0CD006.04.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD006.04,MSTN-CD230-SB0CD006.04.png,1543x1504,,,
734,734,1,,4/1/19 13:38,4/30/06 17:00,98,0,172480512,172480512,FS,MSTN-CD236-SB0CD007.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD007,MSTN-CD236-SB0CD007.png,1543x1504,,,
760,760,1,,4/1/19 14:40,5/31/06 17:00,217,0,414322688,414322688,FS,MSTN-CD247-SB0CD007.01.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD007.01,MSTN-CD247-SB0CD007.01.png,1543x1504,,,
836,836,1,,4/1/19 15:23,6/30/06 17:00,244,0,433377280,433377280,FS,MSTN-CD253-SB0CD007.02.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD007.02,MSTN-CD253-SB0CD007.02.png,1543x1504,,,
639,639,1,,4/15/19 18:42,7/31/06 17:00,436,0,636344320,636344320,FS,MSTN-CD262-SB0CD007.03.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD007.03,MSTN-CD262-SB0CD007.03.png,1426x1479,,,
548,548,1,,6/20/25 10:52,7/31/06 17:00,563,0,637626368,637626368,Network,2006-0637.04.ISO,https://archive.org/download/technetmegadump,SB0CD007.04,https://archive.org/download/technetmegadump/2006-0637.04.png,,https://archive.org/download/technetmegadump/2006-0637.04_thumb.jpg,,
651,651,1,,4/22/19 16:40,7/31/06 17:00,563,0,637933568,637933568,FS,MSTN-CD273-SB0CD007.04.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD007.04,MSTN-CD273-SB0CD007.04.png,1426x1479,,,
615,615,1,,4/15/19 23:26,9/1/06 2:41,232,0,252430336,252430336,FS,MSTN-CD280-SB0CD008.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD008,MSTN-CD280-SB0CD008.png,1426x1479,,,
696,696,1,,6/2/19 17:23,9/26/06 1:35,268,0,279615488,279615488,FS,MSTN-CD289-SB0CD008.01.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD008.01,MSTN-CD289-SB0CD008.01.png,1426x1479,,,
613,613,1,,6/2/19 20:18,11/14/06 2:32,505,0,553703424,553703424,FS,MSTN-CD296-SB0CD008.02.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD008.02,MSTN-CD296-SB0CD008.02.png,1426x1479,,,
535,535,1,,6/20/25 10:52,12/10/06 16:52,585,0,517238784,517238784,Network,2005-0715.03.ISO,https://archive.org/download/technetmegadump,SB0CD008.03,https://archive.org/download/technetmegadump/2000-0576.png,,https://archive.org/download/technetmegadump/2000-0576_thumb.jpg,,
821,821,1,,6/2/19 20:45,12/10/06 16:52,585,0,517238784,517238784,FS,MSTN-CD301-SB0CD008.03.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD008.03,MSTN-CD301-SB0CD008.03.png,1426x1479,,,
571,571,1,,6/20/25 10:54,2/2/07 6:06,220,0,219543552,219543552,Network,2007-0819.ISO,https://archive.org/download/technetmegadump,SB0CD009,https://archive.org/download/technetmegadump/2007-0819.png,,https://archive.org/download/technetmegadump/2007-0819_thumb.jpg,,
727,727,1,,6/2/19 22:19,2/2/07 6:06,220,0,219543552,219543552,FS,MSTN-CD316-SB0CD009.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD009,MSTN-CD316-SB0CD009.png,1426x1479,,,
573,573,1,,6/20/25 10:54,3/5/07 7:33,280,0,559480832,559480832,Network,2007-0854.ISO,https://archive.org/download/technetmegadump,SB0CD010,https://archive.org/download/technetmegadump/2007-0854.png,,https://archive.org/download/technetmegadump/2007-0854_thumb.jpg,,
724,724,1,,6/2/19 23:48,3/5/07 7:33,280,0,559480832,559480832,FS,MSTN-CD322-SB0CD010.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD010,MSTN-CD322-SB0CD010.png,1426x1479,,,
834,834,1,,6/3/19 9:19,5/1/07 6:37,379,0,634593280,634593280,FS,MSTN-CD332-SB0CD010.01.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD010.01,MSTN-CD332-SB0CD010.01.png,1426x1479,,,
801,801,1,,6/3/19 11:34,6/27/07 6:06,302,0,630980608,630980608,FS,MSTN-CD344-SB0CD011.01.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB0CD011.01,MSTN-CD344-SB0CD011.01.png,1426x1479,,,
559,559,1,,6/20/25 10:53,5/1/07 8:53,6576,0,5301716992,5301716992,Network,2007-0238.25.ISO,https://archive.org/download/technetmegadump,SB0DVD001.25,https://archive.org/download/technetmegadump/2000-0576.png,,https://archive.org/download/technetmegadump/2000-0576_thumb.jpg,,
560,560,1,,6/20/25 10:54,5/23/07 9:36,6717,0,5667282944,5667282944,Network,2007-0238.26.ISO,https://archive.org/download/technetmegadump,SB0DVD001.26,https://archive.org/download/technetmegadump/2007-0238.26.png,,https://archive.org/download/technetmegadump/2007-0238.26_thumb.jpg,,
415,415,1,,6/20/25 10:46,5/31/04 17:00,151,0,132714496,132714496,Network,X10-64326.iso,https://archive.org/download/technet-extras-june-2004-security-updates-cd-4,SB2CD004,https://archive.org/download/technet-extras-june-2004-security-updates-cd-4/X10-64326.jpg,,https://archive.org/download/technet-extras-june-2004-security-updates-cd-4/X10-64326_thumb.jpg,,
414,414,1,,6/20/25 10:46,5/31/04 17:00,437,0,473311232,473311232,Network,X10-64323.iso,https://archive.org/download/technet-extras-june-2004-security-updates-cd-12,SB4CD012,https://archive.org/download/technet-extras-june-2004-security-updates-cd-12/X10-64323.jpg,,https://archive.org/download/technet-extras-june-2004-security-updates-cd-12/X10-64323_thumb.jpg,,
413,413,1,,6/20/25 10:46,6/30/04 17:00,504,0,494311424,494311424,Network,X10-71766.iso,https://archive.org/download/technet-extras-july-2004-security-updates-cd12,SB4CD012,https://archive.org/download/technet-extras-july-2004-security-updates-cd12/X10-71766.jpg,,https://archive.org/download/technet-extras-july-2004-security-updates-cd12/X10-71766_thumb.jpg,,
412,412,1,,6/20/25 10:46,7/31/04 17:00,640,0,528519168,528519168,Network,X10-78840.iso,https://archive.org/download/technet-extras-august-2004-security-updates-cd-12,SB4CD012,https://archive.org/download/technet-extras-august-2004-security-updates-cd-12/X10-78840.jpg,,https://archive.org/download/technet-extras-august-2004-security-updates-cd-12/X10-78840_thumb.jpg,,
731,731,1,,6/2/19 20:48,12/10/06 16:14,377,0,308387840,308387840,FS,MSTN-CD302-SB4CD038.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SB4CD038,MSTN-CD302-SB4CD038.png,1426x1479,,,
612,612,1,,6/3/19 10:16,5/23/07 9:35,167,0,367030272,367030272,FS,MSTN-CD339-SBS0CD011.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SBS0CD011,MSTN-CD339-SBS0CD011.png,1426x1479,,,
384,384,1,,6/20/25 10:44,3/21/01 22:10,357,0,327518208,327518208,Network,SBS2000.iso,https://archive.org/download/sbs2000-crk-ptbr,SBS2000,https://archive.org/download/sbs2000-crk-ptbr/SBS2000-CRK_CD-label.png,,https://archive.org/download/sbs2000-crk-ptbr/SBS2000-CRK_CD-label_thumb.jpg,,
929,929,1,,3/31/19 23:50,12/15/05 7:26,8,0,28239872,28239872,FS,MSTN-CD199-SCCP.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SCCP,MSTN-CD199-SCCP.png,1543x1504,,,
479,479,1,,6/20/25 10:50,1/13/99 10:22,2133,0,413220864,413220864,Network,TechNet%20-%209909%20-%20Extras%20-%20Seminar%20Online%20CD%202%20(X05-02888)(Microsoft%20Corporation)(September%201999).iso,https://archive.org/download/technet_9909_extras_seminaronlinecd2_x0502888,seminar2,https://archive.org/download/technet_9909_extras_seminaronlinecd2_x0502888/TechNet%20-%209909%20-%20Extras%20-%20Seminar%20Online%20CD%202%20(X05-02888)(Microsoft%20Corporation)(September%201999).png,,https://archive.org/download/technet_9909_extras_seminaronlinecd2_x0502888/TechNet%20-%209909%20-%20Extras%20-%20Seminar%20Online%20CD%202%20(X05-02888)(Microsoft%20Corporation)(September%201999)_thumb.jpg,,
480,480,1,,6/20/25 10:50,1/13/99 10:22,923,0,595537920,595537920,Network,TechNet%20-%209909%20-%20Extras%20-%20Seminar%20Online%20CD%203%20(X05-01494)(Microsoft%20Corporation)(September%201999).iso,https://archive.org/download/technet_9909_extras_seminaronlinecd3_x0501494,seminar3,https://archive.org/download/technet_9909_extras_seminaronlinecd3_x0501494/TechNet%20-%209909%20-%20Extras%20-%20Seminar%20Online%20CD%203%20(X05-01494)(Microsoft%20Corporation)(September%201999).png,,https://archive.org/download/technet_9909_extras_seminaronlinecd3_x0501494/TechNet%20-%209909%20-%20Extras%20-%20Seminar%20Online%20CD%203%20(X05-01494)(Microsoft%20Corporation)(September%201999)_thumb.jpg,,
486,486,1,,6/20/25 10:50,9/14/99 6:34,2620,0,628477952,628477952,Network,TechNet%20-%209910%20-%20Extras%20-%20Seminar%20Online%20CD%204%20(X05-10472)(Microsoft%20Corporation)(October%201999).iso,https://archive.org/download/technet_9910_extras_seminaronlinecd4_x0510472,seminar4,https://archive.org/download/technet_9910_extras_seminaronlinecd4_x0510472/TechNet%20-%209910%20-%20Extras%20-%20Seminar%20Online%20CD%204%20(X05-10472)(Microsoft%20Corporation)(October%201999).png,,https://archive.org/download/technet_9910_extras_seminaronlinecd4_x0510472/TechNet%20-%209910%20-%20Extras%20-%20Seminar%20Online%20CD%204%20(X05-10472)(Microsoft%20Corporation)(October%201999)_thumb.jpg,,
487,487,1,,6/20/25 10:50,9/15/99 2:44,2041,0,585844736,585844736,Network,TechNet%20-%209910%20-%20Extras%20-%20Seminar%20Online%20CD%205%20(X05-10473)(Microsoft%20Corporation)(October%201999).iso,https://archive.org/download/technet_9910_extras_seminaronlinecd5_x0510473,seminar5,https://archive.org/download/technet_9910_extras_seminaronlinecd5_x0510473/TechNet%20-%209910%20-%20Extras%20-%20Seminar%20Online%20CD%205%20(X05-10473)(Microsoft%20Corporation)(October%201999).png,,https://archive.org/download/technet_9910_extras_seminaronlinecd5_x0510473/TechNet%20-%209910%20-%20Extras%20-%20Seminar%20Online%20CD%205%20(X05-10473)(Microsoft%20Corporation)(October%201999)_thumb.jpg,,
418,418,1,,6/20/25 10:46,12/9/99 11:26,1711,0,622241792,622241792,Network,SEMINAR6.iso,https://archive.org/download/technet-technical-training-cd6,SEMINAR6,https://archive.org/download/technet-technical-training-cd6/SEMINAR6.png,,https://archive.org/download/technet-technical-training-cd6/SEMINAR6_thumb.jpg,,
419,419,1,,6/20/25 10:46,12/9/99 12:11,10354,0,652949504,652949504,Network,TechNet%20-%200001%20-%20Extras%20-%20TechNet%20Technical%20Training%20CD%207%20(X05-43236)(Microsoft%20Corporation)(January%202000).iso,https://archive.org/download/technet_0001_extras_technettechnicaltrainingcd7_x0543236,SEMINAR7,https://archive.org/download/technet_0001_extras_technettechnicaltrainingcd7_x0543236/TechNet%20-%200001%20-%20Extras%20-%20TechNet%20Technical%20Training%20CD%207%20(X05-43236)(Microsoft%20Corporation)(January%202000).png,,https://archive.org/download/technet_0001_extras_technettechnicaltrainingcd7_x0543236/TechNet%20-%200001%20-%20Extras%20-%20TechNet%20Technical%20Training%20CD%207%20(X05-43236)(Microsoft%20Corporation)(January%202000)_thumb.jpg,,
420,420,1,,6/20/25 10:46,1/16/00 3:33,1249,0,568737792,568737792,Network,TechNet%20-%200002%20-%20Extras%20-%20TechNet%20Technical%20Training%20CD%208%20(X05-51535)(Microsoft%20Corporation)(February%202000).iso,https://archive.org/download/technet_0002_extras_technettechnicaltrainingcd8_x0551535,seminar8,https://archive.org/download/technet_0002_extras_technettechnicaltrainingcd8_x0551535/TechNet%20-%200002%20-%20Extras%20-%20TechNet%20Technical%20Training%20CD%208%20(X05-51535)(Microsoft%20Corporation)(February%202000).png,,https://archive.org/download/technet_0002_extras_technettechnicaltrainingcd8_x0551535/TechNet%20-%200002%20-%20Extras%20-%20TechNet%20Technical%20Training%20CD%208%20(X05-51535)(Microsoft%20Corporation)(February%202000)_thumb.jpg,,
520,520,1,,6/20/25 10:52,11/17/03 15:25,13045,0,487161856,487161856,Network,2005-0018.ISO,https://archive.org/download/technetmegadump,SFU35SEL_EN,https://archive.org/download/technetmegadump/2005-0018.png,,https://archive.org/download/technetmegadump/2005-0018_thumb.jpg,,
713,713,1,,3/30/19 12:44,11/17/03 15:25,13045,0,486854656,486854656,FS,MSTN-CD088-SFU35SEL_EN.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SFU35SEL_EN,MSTN-CD088-SFU35SEL_EN.png,1495x1495,,,
390,390,1,,6/20/25 10:44,10/20/03 6:57,565,0,283248640,283248640,Network,SMS%202003%20ENU.ISO,https://archive.org/download/sms-2003-enu,SMS 2003 ENU,https://archive.org/download/sms-2003-enu/SMS%202003%20ENU.jpg,,https://archive.org/download/sms-2003-enu/SMS%202003%20ENU_thumb.jpg,,
926,926,1,,3/30/19 11:10,10/20/03 6:57,565,0,283248640,283248640,FS,MSTN-CD081-SMS_2003_ENU.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SMS 2003 ENU,MSTN-CD081-SMS_2003_ENU.png,1495x1495,,,
400,400,1,,6/20/25 10:45,12/2/04 4:59,878,0,521713664,521713664,Network,Technet_No0010_January2005_i386_AMD64-SMS2003_EN.iso,https://archive.org/download/technet-0010-012005,SMS2003_EN,https://archive.org/download/technet-0010-012005/Technet_No0010_January2005_i386_AMD64-SMS2003_EN.png,,https://archive.org/download/technet-0010-012005/Technet_No0010_January2005_i386_AMD64-SMS2003_EN_thumb.jpg,,
389,389,1,,6/20/25 10:44,6/30/02 17:00,6,0,429123584,429123584,Network,SMS2SP4E.ISO,https://archive.org/download/sms-2-sp-4-e,SMS2SP4E,https://archive.org/download/sms-2-sp-4-e/SMS2SP4E.jpg,,https://archive.org/download/sms-2-sp-4-e/SMS2SP4E_thumb.jpg,,
853,853,1,,6/8/18 14:34,5/6/97 22:05,2143,0,519612416,519612416,FS,MSTN-1997-06-SOFTLIB.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SOFTLIB,MSTN-1997-06-SOFTLIB.jpg,3040x3058,,,
391,391,1,,6/20/25 10:44,8/19/03 5:48,6856,0,621187072,621187072,Network,SPSV2.ISO,https://archive.org/download/spsv-2,SPSV2,https://archive.org/download/spsv-2/SPSV2.jpg,,https://archive.org/download/spsv-2/SPSV2_thumb.jpg,,
815,815,1,,6/14/18 14:07,8/19/03 5:48,6856,0,621494272,621494272,FS,MSTN-CD060-SPSV2.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SPSV2,MSTN-CD060-SPSV2.png,1431x1476,,,
164,164,1,,6/20/25 10:34,1/6/05 7:08,3261,0,2083196928,2083196928,Network,TechNet%20-%200208.01.iso,https://archive.org/download/microsoft-technet-0208.01-beta-evaluations-2005-02,SQL05_WIN03_BETA_EN_DE,https://archive.org/download/microsoft-technet-0208.01-beta-evaluations-2005-02/TechNet%20-%200208.01.jpg,,https://archive.org/download/microsoft-technet-0208.01-beta-evaluations-2005-02/TechNet%20-%200208.01_thumb.jpg,,
392,392,1,,6/20/25 10:44,3/3/03 7:02,1272,0,462727168,462727168,Network,SQL2000_EVAL.ISO,https://archive.org/download/sql-2000-eval,SQL2000_EVAL,https://archive.org/download/sql-2000-eval/SQL2000_EVAL.jpg,,https://archive.org/download/sql-2000-eval/SQL2000_EVAL_thumb.jpg,,
405,405,1,,6/20/25 10:45,8/10/00 5:21,1329,0,542814208,542814208,Network,Microsoft%20SQL%20Server%202000%20(Evaluation).iso,https://archive.org/download/technet-2003-evalkit,SQL2000_EVAL,https://archive.org/download/technet-2003-evalkit/Microsoft%20SQL%20Server%202000%20(Evaluation).jpg,,https://archive.org/download/technet-2003-evalkit/Microsoft%20SQL%20Server%202000%20(Evaluation)_thumb.jpg,,
393,393,1,,6/20/25 10:44,3/3/03 7:02,1355,0,483033088,483033088,Network,SQL2000_EVAL.ISO,https://archive.org/download/sql-2000-eval_202408,SQL2000_EVAL,https://archive.org/download/sql-2000-eval_202408/SQL2000_EVAL_DE.jpg,,https://archive.org/download/sql-2000-eval_202408/SQL2000_EVAL_DE_thumb.jpg,,
841,841,1,,3/30/19 16:17,1/12/04 20:54,2272,0,408141824,408141824,FS,MSTN-CD101-SQL2000RS_EVAL.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQL2000RS_EVAL,MSTN-CD101-SQL2000RS_EVAL.png,1495x1495,,,
165,165,1,,6/20/25 10:34,4/7/05 9:58,3205,0,1283598336,1283598336,Network,TechNet%20-%200208.02.iso,https://archive.org/download/microsoft-technet-0208.02-beta-evaluations-2005-05,SQL2005_BETA_EN_208.02,https://archive.org/download/microsoft-technet-0208.02-beta-evaluations-2005-05/TechNet%20-%200208.02.jpg,,https://archive.org/download/microsoft-technet-0208.02-beta-evaluations-2005-05/TechNet%20-%200208.02_thumb.jpg,,
922,922,1,,3/31/19 14:35,7/8/05 9:28,424,0,201791488,201791488,FS,MSTN-CD152-SQL2005_CTP_EN_0223.02.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQL2005_CTP_EN_0223.02,MSTN-CD152-SQL2005_CTP_EN_0223.02.png,1543x1504,,,
808,808,1,,3/31/19 17:08,8/2/05 2:20,432,0,214953984,214953984,FS,MSTN-CD161-SQL2005_CTP_EN_0223.03.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQL2005_CTP_EN_0223.03,MSTN-CD161-SQL2005_CTP_EN_0223.03.png,1543x1504,,,
816,816,1,,3/31/19 20:11,9/8/05 2:11,4908,0,631943168,631943168,FS,MSTN-CD170-SQL2005_CTP_EN_0223.04.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQL2005_CTP_EN_0223.04,MSTN-CD170-SQL2005_CTP_EN_0223.04.png,1543x1504,,,
3,3,1,,6/20/25 10:32,7/20/04 1:55,2743,0,624390144,624390144,Network,SQLDEV.ISO,https://archive.org/download/SQLDEV,SQLDEV,https://archive.org/download/SQLDEV/SQLDEV.jpg,,https://archive.org/download/SQLDEV/SQLDEV_thumb.jpg,,
881,881,1,,3/30/19 23:20,7/20/04 1:55,2743,0,624390144,624390144,FS,MSTN-CD139-SQLDEV.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLDEV,MSTN-CD139-SQLDEV.png,1495x1495,,,
394,394,1,,6/20/25 10:44,7/20/04 6:41,444,0,571529216,571529216,Network,SQLDEV64.ISO,https://archive.org/download/sqldev-64,SQLDEV64,https://archive.org/download/sqldev-64/SQLDEV64.jpg,,https://archive.org/download/sqldev-64/SQLDEV64_thumb.jpg,,
776,776,1,,3/30/19 23:09,7/20/04 6:41,444,0,571529216,571529216,FS,MSTN-CD138-SQLDEV64.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLDEV64,MSTN-CD138-SQLDEV64.png,1495x1495,,,
742,742,1,,3/31/19 22:57,10/14/05 16:15,77,0,464275456,464275456,FS,MSTN-CD189-SQLSRVRS.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLSRVRS,MSTN-CD189-SQLSRVRS.png,1543x1504,,,
684,684,1,,3/31/19 23:04,10/15/05 3:06,77,0,627845120,627845120,FS,MSTN-CD190-SQLSRVRS.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLSRVRS,MSTN-CD190-SQLSRVRS.png,1543x1504,,,
532,532,1,,6/20/25 10:52,10/14/05 18:52,85,0,428791808,428791808,Network,2005-0400.ISO,https://archive.org/download/technetmegadump,SQLSRVRS,https://archive.org/download/technetmegadump/2005-0400.png,,https://archive.org/download/technetmegadump/2005-0400_thumb.jpg,,
970,970,1,,3/31/19 22:41,10/14/05 18:52,85,0,429099008,429099008,FS,MSTN-CD186-SQLSRVRS.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLSRVRS,MSTN-CD186-SQLSRVRS.png,1543x1504,,,
908,908,1,,3/31/19 23:15,10/15/05 3:06,67,0,567392256,567392256,FS,MSTN-CD192-SQLTOOLS.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLTOOLS,MSTN-CD192-SQLTOOLS.png,1543x1504,,,
646,646,1,,3/31/19 23:10,10/14/05 16:15,226,0,593215488,593215488,FS,MSTN-CD191-SQLTOOLS.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLTOOLS,MSTN-CD191-SQLTOOLS.png,1543x1504,,,
533,533,1,,6/20/25 10:52,10/14/05 18:52,236,0,605427712,605427712,Network,2005-0401.ISO,https://archive.org/download/technetmegadump,SQLTOOLS,https://archive.org/download/technetmegadump/2005-0401.png,,https://archive.org/download/technetmegadump/2005-0401_thumb.jpg,,
694,694,1,,3/31/19 22:49,10/14/05 18:52,236,0,605427712,605427712,FS,MSTN-CD188-SQLTOOLS.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLTOOLS,MSTN-CD188-SQLTOOLS.png,1543x1504,,,
904,904,1,,3/31/19 14:50,5/25/05 5:30,200,0,653807616,653807616,FS,MSTN-CD153-SQLWKGPx86.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SQLWKGPx86,MSTN-CD153-SQLWKGPx86.png,1543x1504,,,
720,720,1,,6/14/18 15:50,8/26/03 12:00,690,0,659806208,659806208,FS,MSTN-CD069-SRK41.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,SRK41,MSTN-CD069-SRK41.png,1431x1476,,,
362,362,1,,6/20/25 10:42,5/1/00 22:41,424,0,676126720,676126720,Network,TECHNET.iso,https://archive.org/download/msft-technet-briefing-2000-2-czech,TECHNET,https://archive.org/download/msft-technet-briefing-2000-2-czech/TECHNET.png,,https://archive.org/download/msft-technet-briefing-2000-2-czech/TECHNET_thumb.jpg,,
756,756,1,,3/31/19 20:01,9/16/05 9:40,82,0,39391232,39391232,FS,MSTN-CD165-TECHNET_INDEX_1005.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TECHNET_INDEX_1005,MSTN-CD165-TECHNET_INDEX_1005.png,1543x1504,,,
901,901,1,,3/31/19 16:26,8/19/05 6:49,84,0,22571008,22571008,FS,MSTN-CD156-TECHNET_INDEX_2005-08.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TECHNET_INDEX_2005-08,MSTN-CD156-TECHNET_INDEX_2005-08.png,1543x1504,,,
2,2,1,,6/20/25 10:32,2/7/13 15:14,259,0,6588530688,6588530688,Network,TechNet%20Toolbox.mdf,https://archive.org/download/MicrosoftTechNetToolbox-PrivateCloudGerman,TECHNET_TOOLBOX,https://archive.org/download/MicrosoftTechNetToolbox-PrivateCloudGerman/dvd.jpg,,https://archive.org/download/MicrosoftTechNetToolbox-PrivateCloudGerman/dvd_thumb.jpg,,
411,411,1,,6/20/25 10:45,6/27/02 9:09,2779,0,2069786624,2069786624,Network,TN_EXTRAS.iso,https://archive.org/download/technet-extras-august-2002,TN_EXTRAS,https://archive.org/download/technet-extras-august-2002/TN_EXTRAS.jpg,,https://archive.org/download/technet-extras-august-2002/TN_EXTRAS_thumb.jpg,,
835,835,1,,3/31/19 21:25,10/19/05 6:05,84,0,19118080,19118080,FS,MSTN-CD173-TN_INDEX_0511.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TN_INDEX_0511,MSTN-CD173-TN_INDEX_0511.png,1543x1504,,,
655,655,1,,3/31/19 21:59,11/17/05 2:51,84,0,21430272,21430272,FS,MSTN-CD181-TN_INDEX_0512.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TN_INDEX_0512,MSTN-CD181-TN_INDEX_0512.png,1543x1504,,,
925,925,1,,3/31/19 23:41,12/20/05 4:36,84,0,24043520,24043520,FS,MSTN-CD197-TN_INDEX_0601.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TN_INDEX_0601,MSTN-CD197-TN_INDEX_0601.png,1543x1504,,,
897,897,1,,4/1/19 1:23,1/17/06 6:13,84,0,26523648,26523648,FS,MSTN-CD209-TN_INDEX_0602.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TN_INDEX_0602,MSTN-CD209-TN_INDEX_0602.png,1543x1504,,,
964,964,1,,4/1/19 9:22,2/17/06 4:39,84,0,29749248,29749248,FS,MSTN-CD220-TN_INDEX_0603.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TN_INDEX_0603,MSTN-CD220-TN_INDEX_0603.png,1543x1504,,,
844,844,1,,4/1/19 11:26,3/27/06 6:18,79,0,30466048,30466048,FS,MSTN-CD226-TN_INDEX_0604.iso,/Users/jeff/Library/CloudStorage/OneDrive-Personal/Software/Discs/Microsoft/TechNet,TN_INDEX_0604,MSTN-CD226-TN_INDEX_0604.png,1543x1504,,,
